char,pinyin_main,strokes_modern,radical,structure,wubi
逯,lù,11,辶,包围,vipi
逴,chuō,11,辶,独体,hjpk
逵,kuí,11,辶,包围,fwfp
逶,wēi,11,辶,包围,tvp
逸,yì,11,辶,包围,qkqp
逻,luó,11,辶,包围,lqp
郾,yǎn,11,阝,左右,ajv
郿,méi,11,阝,独体,nhbh
鄂,è,11,阝,左右,kkfb
鄃,shū,11,阝,独体,wgeb
鄄,juàn,11,阝,左右,sfb
鄅,yǔ,11,阝,独体,tkmb
酗,xù,11,酉,左右,sgqb
酚,fēn,11,酉,左右,sgw
酝,yùn,11,酉,左右,sgf
酞,tài,11,酉,左右,sgdy
野,yě,11,里,左右,jfc
铐,kào,11,钅,左右,qftn
铑,lǎo,11,钅,左右,qftx
铒,ěr,11,钅,左右,qbg
铕,yǒu,11,钅,左右,qdeg
铖,chénɡ,11,钅,左右,qdn
铗,jiá,11,钅,左右,qguw
铘,yé,11,钅,左右,qahb
铙,náo,11,钅,左右,qat
铚,zhì,11,钅,独体,qgcf
铛,chēnɡ,11,钅,左右,qiv
铜,tónɡ,11,钅,左右,qmgk
铝,lǚ,11,钅,左右,qkk
铞,diào,11,钅,左右,qkmh
铟,yīn,11,钅,左右,qldy
铠,kǎi,11,钅,左右,qmn
铡,zhá,11,钅,左右,qmj
铢,zhū,11,钅,左右,qri
铣,xǐ,11,钅,左右,qtfq
铤,dìnɡ,11,钅,左右,qtfp
铥,diu1,11,钅,左右,qtfc
铧,huá,11,钅,左右,qwx
铨,quán,11,钅,左右,qwg
铩,shā,11,钅,左右,qqs
铪,hā,11,钅,左右,qwgk
铫,yáo,11,钅,左右,qiq
铬,ɡè,11,钅,左右,qtk
铭,mínɡ,11,钅,左右,qqk
铮,zhēnɡ,11,钅,左右,qqv
铯,sè,11,钅,左右,qqcn
铰,jiǎo,11,钅,左右,quq
铱,yī,11,钅,左右,qye
铲,chǎn,11,钅,左右,qut
铳,chònɡ,11,钅,左右,qyc
铴,tānɡ,11,钅,左右,qin
铵,ǎn,11,钅,左右,qpv
银,yín,11,钅,左右,qve
铷,rú,11,钅,左右,qvk
阇,dū,11,门,包围,uftj
阈,yù,11,门,包围,uak
阉,yān,11,门,包围,udjn
阊,chānɡ,11,门,包围,ujjd
阋,xì,11,门,包围,uvq
阌,wén,11,门,包围,uepc
阍,hūn,11,门,包围,uqa
阎,yán,11,门,包围,uqvd
阏,è,11,门,包围,uywu
阐,chǎn,11,门,包围,uuj
隃,shù,11,阝,独体,bwgj
隅,yú,11,阝,左右,bjm
隆,lónɡ,11,阝,左右,btg
隈,wēi,11,阝,左右,blge
隋,suí,11,阝,左右,bda
隍,huánɡ,11,阝,左右,brg
随,suí,11,阝,左右,bde
隐,yǐn,11,阝,左右,bq
隗,wěi,11,阝,左右,brq
雀,què,11,隹,上下,iwyf
雩,yú,11,雨,上下,ffnb
雪,xuě,11,雨,上下,fv
靰,wù,11,革,独体,afgq
颅,lú,11,页,左右,hndm
领,lǐnɡ,11,页,左右,wycm
颇,pō,11,页,左右,hcd
颈,jǐnɡ,11,页,左右,cad
饳,duò,11,饣,独体,qnbm
馄,hún,11,饣,左右,qnjx
馅,xiàn,11,饣,左右,qnqv
馆,ɡuǎn,11,饣,左右,qnp
馉,ɡǔ,11,饣,独体,qnme
馗,kuí,11,首,包围,vuth
骐,qí,11,马,左右,cadw
骑,qí,11,马,左右,cds
骒,kè,11,马,左右,cj
骓,zhuī,11,马,左右,cwyg
骕,sù,11,马,左右,cvij
骖,cān,11,马,左右,ccd
鳓,lè,11,鱼,左右,qgal
鳠,hù,11,鱼,独体,qgac
鸷,zhì,11,鸟,上下,rvyg
鸸,ér,11,鸟,左右,dmjg
鸹,ɡuā,11,鸟,左右,tdq
鸺,xiū,11,鸟,左右,wsq
鸽,ɡē,11,鸟,左右,wgkg
鸾,luán,11,鸟,上下,yoq
鸿,hónɡ,11,鸟,左右,iaqg
鹿,lù,11,鹿,包围,ynj
麀,yōu,11,鹿,独体,ynjx
麸,fū,11,麦,左右,gtfw
麻,má,11,麻,包围,yss
黄,huánɡ,11,黄,上下,amw
鼩,qú,11,鼠,左右,vnuk
龚,ɡōnɡ,11,龙,上下,dxa
龛,kān,11,龙,上下,wgkx
鿎,tǎ,11,石,独体,ddpy
𠅤,xí,11,亠,独体,ylnu
𦰡,nà,11,艹,独体,avfb
𫍯,xián,11,讠,独体,ydgt
𫍲,xiǎo,11,讠,独体,yvhc
𫓯,jī,11,钅,独体,qffg
𫘦,táo,11,马,独体,cqrm
𫘧,lù,11,马,独体,cviy
𫟅,liáng,11,纟,独体,xyiy
𫟹,hóng,11,钅,独体,qawy
𫮃,shàn,11,土,独体,fujf
𬇹,guó,11,氵,独体,ilgy
𬍡,dàng,11,王,独体,inry
𬘬,qiàn,11,纟,独体,xgeg
𬘭,lín,11,纟,独体,xssy
𬘯,zhǔn,11,纟,独体,xybg
𬟽,dōng,11,虫,独体,jaiy
𬤇,yīn,11,讠,独体,ysfg
𬤊,shì,11,讠,独体,yjgh
𬱖,dí,11,页,独体,mdmy
𬴂,fēi,11,马,独体,cdjd
㙘,yāo,12,土,独体,fsvg
㛹,pián,12,女,独体,vwgq
㴔,xī,12,氵,独体,iqvn
㺄,yǔ,12,犭,独体,qtwj
䐃,jùn,12,肉,独体,elty
䓛,qū,12,艹,独体,anbm
䓨,yīng,12,艹,独体,aprm
䓫,qí,12,艹,独体,adsk
䓬,zhuó,12,艹,独体,ahjj
辇,niǎn,12,车,上下,fwfl
辈,bèi,12,车,上下,djdl
辉,huī,12,车,左右,iqpl
辊,ɡǔn,12,车,左右,lj
辋,wǎnɡ,12,车,左右,lmu
辍,chuò,12,车,左右,lccc
辎,zī,12,车,左右,lvl
辜,ɡū,12,辛,上下,duj
逼,bī,12,辶,包围,gklp
逾,yú,12,辶,包围,wgep
遁,dùn,12,辶,包围,rfhp
遂,suí,12,辶,包围,uep
遄,chuán,12,辶,包围,mdm
遆,tí,12,辶,独体,upmp
遇,yù,12,辶,包围,jm
遍,biàn,12,辶,包围,ynm
遏,è,12,辶,包围,jqwp
遐,xiá,12,辶,包围,nhf
遑,huánɡ,12,辶,包围,rgp
遒,qiú,12,辶,包围,usgp
道,dào,12,辶,包围,uthp
遗,yí,12,辶,包围,khgp
鄌,tánɡ,12,阝,独体,yvhb
鄚,mào,12,阝,独体,ajdb
酡,tuó,12,酉,左右,sgp
酢,zuò,12,酉,左右,sgtf
酣,hān,12,酉,左右,sgaf
酤,ɡū,12,酉,左右,sgdg
酥,sū,12,酉,左右,sgty
酦,pò,12,酉,左右,sgny
釉,yòu,12,采,左右,tom
释,shì,12,采,左右,toc
量,liànɡ,12,里,上下,jg
铸,zhù,12,钅,左右,qdt
铹,láo,12,钅,左右,qap
铺,pù,12,钅,左右,qge
铻,wú,12,钅,独体,qgkg
铼,lái,12,钅,左右,qgoy
铽,tè,12,钅,左右,qany
链,liàn,12,钅,左右,qlp
铿,kēnɡ,12,钅,左右,qjc
销,xiāo,12,钅,左右,qie
锁,suǒ,12,钅,左右,qim
锂,lǐ,12,钅,左右,qjf
锃,zènɡ,12,钅,左右,qkg
锄,chú,12,钅,左右,qegl
锅,ɡuō,12,钅,左右,qkm
锆,ɡào,12,钅,左右,qtfk
锇,é,12,钅,左右,qtrt
锈,xiù,12,钅,左右,qten
锉,cuò,12,钅,左右,qww
锊,lüè,12,钅,左右,qef
锋,fēnɡ,12,钅,左右,qtd
锌,xīn,12,钅,左右,quh
锍,liǔ,12,钅,左右,qycq
锎,kāi,12,钅,左右,quga
锏,jiǎn,12,钅,左右,qujg
锐,ruì,12,钅,左右,quk
锑,tī,12,钅,左右,qux
锒,lánɡ,12,钅,左右,qyve
锓,qǐn,12,钅,左右,qvp
锔,jū,12,钅,左右,qnnk
锕,ā,12,钅,左右,qbs
阑,lán,12,门,包围,ugli
阒,qù,12,门,包围,uhd
阔,kuò,12,门,包围,uit
阕,què,12,门,包围,uwgd
隔,ɡé,12,阝,左右,bgk
隘,ài,12,阝,左右,buw
隙,xì,12,阝,左右,bij
雁,yàn,12,隹,包围,dww
雄,xiónɡ,12,隹,左右,dcw
雅,yǎ,12,隹,左右,ahty
集,jí,12,隹,上下,wys
雇,ɡù,12,隹,包围,ynwy
雯,wén,12,雨,上下,fyu
雳,lì,12,雨,上下,fdlb
靓,liànɡ,12,青,左右,gem
靬,qián,12,革,独体,affh
韩,hán,12,韦,左右,fjfh
颉,jié,12,页,左右,fkd
颊,jiá,12,页,左右,guwm
颋,tǐng,12,页,独体,tfpm
颌,hé,12,页,左右,wgkm
颍,yǐnɡ,12,页,左右,xid
颎,jiǒng,12,页,独体,xodm
颏,kē,12,页,左右,yntm
飓,jù,12,风,包围,mqh
飔,sī,12,风,独体,mqln
飧,sūn,12,飠,左右,qwye
飨,xiǎnɡ,12,飠,左右,xtw
餍,yàn,12,厂,包围,ddw
馇,zha,12,饣,左右,qns
馈,kuì,12,饣,左右,qnk
馊,sōu,12,饣,左右,qnvc
馋,chán,12,饣,左右,qnqu
骗,piàn,12,马,左右,cyna
骘,zhì,12,马,上下,bhic
骙,kuí,12,马,独体,cwgd
骚,sāo,12,马,左右,ccyj
骛,wù,12,马,上下,cbtc
鱿,yóu,12,鱼,左右,qgd
鲁,lǔ,12,鱼,上下,qgj
鲂,fánɡ,12,鱼,左右,qgyn
鲃,bā,12,鱼,左右,qgcn
鲯,qí,12,鱼,左右,qgaw
鲺,shī,12,鱼,左右,qgn
鹀,yú,12,鸟,左右,awwg
鹁,bó,12,鸟,左右,fpbg
鹂,lí,12,鸟,左右,gmyg
鹃,juān,12,鸟,左右,keq
鹄,hú,12,鸟,左右,tfkg
鹅,é,12,鸟,左右,trng
鹆,yù,12,鸟,左右,wwkg
鹇,xián,12,鸟,左右,usq
鹈,tí,12,鸟,左右,uxhg
鹡,yuè,12,鸟,左右,iweg
黍,shǔ,12,黍,上下,twi
黑,hēi,12,黑,上下,lfo
黹,zhǐ,12,黹,上下,ogui
鼋,yuán,12,黽,上下,fqkn
鼎,dǐnɡ,12,鼎,上下,hnd
鼒,zī,12,鼎,独体,fthn
龂,yín,12,齿,独体,hwbr
鿏,mài,12,钅,独体,qgty
𡎚,piǎn,12,土,独体,fyna
𣸣,fén,12,氵,独体,ifam
𧿹,mǔ,12,足,独体,khxu
𨱇,qiú,12,钅,独体,qfiy
𪣻,lóu,12,土,独体,fovg
𫐐,ní,12,车,独体,lvqn
𫓶,xuān,12,钅,独体,qkeg
𫖮,yǐ,12,页,独体,mndm
𫖯,fǔ,12,页,独体,iqdm
𫘨,tí,12,马,独体,cjgh
𫛭,kuáng,12,鸟,独体,qtgg
𫟼,dá,12,钅,独体,qdpy
𫶇,dié,12,山,独体,mgkh
𫷷,xīn,12,广,独体,yqqw
𬃊,zhì,12,木,独体,srfm
𬊤,chǎn,12,火,独体,oujf
𬭊,dù,12,钅,独体,qsfg
𬭎,hóng,12,钅,独体,qpdc
𬮱,yīn,12,门,独体,usfd
𬯎,tuí,12,阝,独体,bkhm
𬱟,wěi,12,页,独体,qdbm
𬴃,huō,12,马,独体,cdhk
𬷕,bū,12,鸟,独体,gehg
𬹼,xiè,12,齿,独体,hwbj
㬊,huàn,13,日,独体,jefc
䃅,dī,13,石,独体,dujf
䅟,cǎn,13,禾,独体,tcde
䥽,pō,13,钅,独体,qnty
躲,duǒ,13,身,左右,tmds
辏,còu,13,车,左右,ldw
辐,fú,13,车,左右,lgk
辑,jí,13,车,左右,lkb
辒,wēn,13,车,左右,ljlg
输,shū,13,车,左右,lwg
辔,pèi,13,车,上下,xlx
辞,cí,13,辛,左右,tduh
辟,pì,13,辛,左右,nku
遘,ɡòu,13,辶,包围,fjgp
遛,liú,13,辶,包围,qyvp
遢,tā,13,辶,包围,jnp
遣,qiǎn,13,辶,包围,khgp
遥,yáo,13,辶,包围,er
遨,áo,13,辶,包围,gqtp
鄘,yōnɡ,13,阝,独体,yveb
鄙,bǐ,13,阝,左右,kfl
鄜,fū,13,阝,独体,ynjb
鄞,yín,13,阝,左右,akgb
鄠,hù,13,阝,左右,ffnb
鄢,yān,13,阝,左右,ghgb
鄣,zhānɡ,13,阝,左右,ujb
酩,mǐnɡ,13,酉,左右,sgqk
酪,lào,13,酉,左右,sgtk
酬,chóu,13,酉,左右,sgyh
酮,tónɡ,13,酉,左右,sgmk
酯,zhǐ,13,酉,左右,sgx
酰,xiān,13,酉,左右,sgtq
酱,jiànɡ,13,酉,上下,uqsg
鉴,jiàn,13,金,上下,jtyq
锖,qiānɡ,13,钅,左右,qgeg
锗,zhě,13,钅,左右,qft
锘,nuò,13,钅,左右,qad
错,cuò,13,钅,左右,qaj
锚,máo,13,钅,左右,qal
锛,bēn,13,钅,左右,qdf
锜,qí,13,钅,独体,qdsk
锝,dé,13,钅,左右,qjgf
锞,kè,13,钅,左右,qjs
锟,kūn,13,钅,左右,qjx
锡,xī,13,钅,左右,qjq
锢,ɡù,13,钅,左右,qldg
锣,luó,13,钅,左右,qlq
锤,chuí,13,钅,左右,qtgf
锥,zhuī,13,钅,左右,qwy
锦,jǐn,13,钅,左右,qrm
锧,zhì,13,钅,独体,qrfm
锨,xiān,13,钅,左右,qrq
锩,juǎn,13,钅,左右,qudb
锪,huō,13,钅,左右,qqr
锫,péi,13,钅,左右,qukg
锬,tán,13,钅,左右,qoo
锭,dìnɡ,13,钅,左右,qp
键,jiàn,13,钅,左右,qvfp
锯,jù,13,钅,左右,qnd
锰,měnɡ,13,钅,左右,qbl
锱,zī,13,钅,左右,qvl
锳,yīng,13,钅,独体,qamd
镛,yōnɡ,13,钅,左右,qyvh
阖,hé,13,门,包围,ufc
阗,tián,13,门,包围,ufh
阙,què,13,门,包围,uub
障,zhànɡ,13,阝,左右,buj
隺,hè,13,隹,上下,pwyd
雉,zhì,13,隹,左右,tdwy
雍,yōnɡ,13,隹,上下,yxt
雎,jū,13,隹,左右,egw
雏,chú,13,隹,左右,qvw
零,línɡ,13,雨,上下,fwyc
雷,léi,13,雨,上下,flf
雹,báo,13,雨,上下,fqn
雾,wù,13,雨,上下,ftl
靖,jìnɡ,13,青,左右,uge
靳,jìn,13,革,左右,afr
靴,xuē,13,革,左右,afwx
靶,bǎ,13,革,左右,afc
韪,wěi,13,韦,包围,jghh
韫,yùn,13,韦,左右,fnhl
韵,yùn,13,音,左右,ujqu
颐,yí,13,页,左右,ahkm
频,pín,13,页,左右,hid
颓,tuí,13,页,左右,tmdm
颔,hàn,13,页,左右,wynm
颖,yǐnɡ,13,页,左右,xtd
飕,sōu,13,风,左右,mqvc
馍,mó,13,饣,左右,qnad
馏,liú,13,饣,左右,qnql
馐,xiū,13,饣,左右,qnuf
骜,ào,13,马,上下,gqtc
骝,liú,13,马,左右,cqyl
骞,qiān,13,马,上下,pfjc
骟,shàn,13,马,左右,cynn
骰,tóu,13,骨,左右,mem
骱,jiè,13,骨,左右,mew
髡,kūn,13,髟,上下,degq
魁,kuí,13,鬼,包围,rqcf
魂,hún,13,鬼,左右,fcr
魋,tuí,13,鬼,独体,rqcy
鲅,bà,13,鱼,左右,qgdc
鲆,pínɡ,13,鱼,左右,qgg
鲇,nián,13,鱼,左右,qghk
鲈,lú,13,鱼,左右,qghn
鲉,yóu,13,鱼,独体,qgmg
鲊,zhǎ,13,鱼,独体,qgtf
鲋,fù,13,鱼,左右,qgw
鲌,bà,13,鱼,独体,qgrg
鲍,bào,13,鱼,左右,qgq
鲎,hòu,13,鱼,上下,ipqg
鲏,pí,13,鱼,独体,qghc
鲐,tái,13,鱼,左右,qgc
鲙,kuài,13,鱼,左右,qgwc
鳡,ɡǎn,13,鱼,独体,qgdn
鹉,wǔ,13,鸟,左右,gahg
鹊,què,13,鸟,左右,ajqg
鹋,miáo,13,鸟,左右,alqg
鹌,ān,13,鸟,左右,djng
鹎,bēi,13,鸟,左右,rtfg
鹏,pénɡ,13,鸟,左右,eeq
鹑,chún,13,鸟,左右,ybq
鹔,sù,13,鸟,左右,vijg
鹖,hé,13,鸟,独体,jqwg
鹝,yì,13,鸟,独体,gkmg
鹟,wēnɡ,13,鸟,独体,wcng
鹲,mánɡ,13,鸟,独体,apfg
麂,jǐ,13,鹿,包围,ynjm
鼓,ɡǔ,13,鼓,左右,fkuc
鼠,shǔ,13,鼠,上下,vnu
龃,jǔ,13,齿,左右,hwbg
龄,línɡ,13,齿,左右,hwbc
龅,bāo,13,齿,左右,hwbn
龆,tiáo,13,齿,左右,hwbk
𤧛,dì,13,王,独体,guph
𦝼,lǘ,13,肉,独体,eovg
𫌀,jī,13,衤,独体,pugm
𫐓,bù,13,车,独体,lcbs
𫓹,jī,13,钅,独体,qadw
𫔶,niè,13,门,独体,uths
𫖳,yūn,13,页,独体,vtkm
𫘪,yuán,13,马,独体,cdri
𫘬,xí,13,马,独体,cexd
𫫇,ě,13,口,独体,kgon
𬒔,gěng,13,石,独体,dheg
𬕂,gōng,13,竹,独体,tamu
𬨎,yóu,13,车,独体,lusg
𬪩,nóng,13,酉,独体,sgpe
𬭚,chún,13,钅,独体,qybg
𬭛,bō,13,钅,独体,qihc
𬶋,jū,13,鱼,独体,qgqk
𬶍,tuó,13,鱼,独体,qgpx
㙦,xié,14,土,独体,wtuf
㬎,xiǎn,14,日,上下,jxxo
㽏,gàn,14,甘,独体,iwgf
䁖,lōu,14,目,独体,hovg
䃎,zhà,14,石,独体,ddqq
䣘,táng,14,阝,独体,ipkb
辕,yuán,14,车,左右,lfk
辖,xiá,14,车,左右,lpdk
辗,niǎn,14,车,左右,lna
辣,là,14,辛,左右,ugk
遭,zāo,14,辶,包围,gmap
遮,zhē,14,辶,包围,yaop
鄀,xí,14,阝,独体,adkb
鄯,shàn,14,阝,左右,udub
鄱,pó,14,阝,左右,tolb
酅,xī,14,阝,独体,mwyb
酲,chénɡ,14,酉,左右,sgkg
酴,tú,14,酉,左右,sgwt
酵,jiào,14,酉,左右,sgfb
酶,méi,14,酉,左右,sgtu
酷,kù,14,酉,左右,sgtk
酸,suān,14,酉,左右,sgc
酹,lèi,14,酉,左右,sge
酺,pú,14,酉,独体,sggy
酽,yàn,14,酉,左右,sggd
酾,shāi,14,酉,左右,sggy
酿,niànɡ,14,酉,左右,sgye
銎,qiónɡ,14,金,上下,amyq
銮,luán,14,金,上下,yoqf
锲,qiè,14,钅,左右,qdh
锴,kǎi,14,钅,左右,qxx
锵,qiānɡ,14,钅,左右,quqf
锶,sī,14,钅,左右,qln
锷,è,14,钅,左右,qkkn
锸,chā,14,钅,左右,qtfv
锹,qiāo,14,钅,左右,qto
锻,duàn,14,钅,左右,qwd
锼,sōu,14,钅,左右,qvhc
锽,huáng,14,钅,独体,qrgg
锾,huán,14,钅,左右,qefc
锿,āi,14,钅,左右,qyey
镀,dù,14,钅,左右,qya
镁,měi,14,钅,左右,qug
镂,lòu,14,钅,左右,qov
镃,zī,14,钅,独体,quxx
镄,fèi,14,钅,左右,qxj
镅,méi,14,钅,左右,qnh
镌,juān,14,钅,左右,qwye
阚,kàn,14,门,包围,unb
隧,suì,14,阝,左右,bue
隩,ào,14,阝,独体,btmd
雌,cí,14,隹,左右,hxw
雒,luò,14,隹,左右,tkwy
需,xū,14,雨,上下,fdm
霁,jì,14,雨,上下,fyj
霆,tínɡ,14,雨,上下,ftf
静,jìnɡ,14,青,左右,geq
靺,mò,14,革,独体,afgs
靼,dá,14,革,左右,afjg
鞅,yānɡ,14,革,左右,afmd
韬,tāo,14,韦,左右,fnhv
韶,sháo,14,音,左右,ujv
颗,kē,14,页,左右,jsd
飗,liú,14,风,独体,mqql
馑,jǐn,14,饣,左右,qnag
馒,mán,14,饣,左右,qnjc
馝,bì,14,香,独体,tjnt
骠,biāo,14,马,左右,cs
骡,luó,14,马,左右,clx
骢,cōnɡ,14,马,左右,ctl
骶,dǐ,14,骨,左右,meqy
骷,kū,14,骨,左右,medg
髃,yú,14,骨,独体,mejy
髦,máo,14,髟,上下,detn
魃,bá,14,鬼,包围,rqcc
魄,pò,14,鬼,左右,rrqc
魅,mèi,14,鬼,包围,rqci
魆,xū,14,鬼,包围,rqct
鲑,ɡuī,14,鱼,左右,qgff
鲒,jié,14,鱼,左右,qgfk
鲔,wěi,14,鱼,左右,qgde
鲕,ér,14,鱼,左右,qgdj
鲖,tóng,14,鱼,独体,qgmk
鲚,jì,14,鱼,左右,qgyj
鲛,jiāo,14,鱼,左右,qguq
鲜,xiān,14,鱼,左右,qgu
鲞,xiǎnɡ,14,鱼,上下,udqg
鲟,xún,14,鱼,左右,qgv
鳁,wēn,14,鱼,独体,qgjl
鹕,hú,14,鸟,左右,deq
鹗,è,14,鸟,左右,kkfg
鹘,ɡǔ,14,鸟,左右,meq
鹚,cí,14,鸟,左右,uxxg
鹛,méi,14,鸟,左右,nhq
鹜,wù,14,鸟,上下,cbtg
麽,me,14,麻,包围,yssc
黡,yǎn,14,黑,独体,ddlo
鼐,nai,14,鼎,上下,eh
鼻,bí,14,鼻,上下,thl
龇,zī,14,齿,左右,hwbx
龈,yín,14,齿,左右,hwbe
𡐓,kāng,14,土,独体,fyvi
𣗋,dǎng,14,木,独体,sipq
𩽾,ān,14,鱼,独体,qgpv
𪤗,liào,14,土,独体,fnwe
𫚕,shī,14,鱼,独体,qgjh
𫚖,cǐ,14,鱼,独体,hxqg
𬒗,lán,14,石,独体,djtq
𬙂,yǎn,14,纟,独体,xpgw
𬤝,huì,14,讠,独体,ygjn
𬭤,hóu,14,钅,独体,qwnd
𬶏,wéi,14,鱼,独体,qgdb
𬶐,zhào,14,鱼,独体,qgiq
𬸘,yǎn,14,鸟,独体,ajvg
𬸚,yuè,14,鸟,独体,qtyg
㠇,jiù,15,山,独体,myin
㮾,lǎng,15,木,独体,yvcs
㵐,jué,15,氵,独体,iduw
㻬,tū,15,王,独体,gffn
䗖,dì,15,虫,独体,jgkh
䴓,shī,15,鸟,独体,gmhg
躺,tǎnɡ,15,身,左右,tmdk
辘,lù,15,车,左右,lyn
遴,lín,15,辶,包围,oqa
遵,zūn,15,辶,包围,usgp
遹,yù,15,辶,独体,cbtp
醅,pēi,15,酉,左右,sguk
醇,chún,15,酉,左右,sgyb
醉,zuì,15,酉,左右,sgy
醋,cù,15,酉,左右,sga
醌,kūn,15,酉,左右,sgjx
鋆,yún,15,金,上下,fquq
鋈,wù,15,金,上下,itdq
镆,mò,15,钅,左右,qajd
镇,zhèn,15,钅,左右,qfhw
镈,bó,15,钅,左右,qgef
镉,ɡé,15,钅,左右,qgkh
镊,niè,15,钅,左右,qbc
镋,tǎng,15,钅,独体,qipq
镍,niè,15,钅,左右,qth
镎,ná,15,钅,左右,qwgr
镏,liú,15,钅,左右,qqyl
镐,ɡǎo,15,钅,左右,qym
镑,bànɡ,15,钅,左右,qup
镒,yì,15,钅,左右,quw
镓,jiā,15,钅,左右,qpe
镔,bīn,15,钅,左右,qpr
镕,róng,15,钅,左右,qpwk
霄,xiāo,15,雨,上下,fie
霅,zhà,15,雨,上下,fyf
震,zhèn,15,雨,上下,fdf
霈,pèi,15,雨,上下,fig
霉,méi,15,雨,上下,ftxu
靠,kào,15,非,上下,tfkd
靥,yè,15,面,包围,dddl
鞋,xié,15,革,左右,afff
鞍,ān,15,革,左右,afp
鞑,dá,15,革,左右,afdp
鞒,qiáo,15,革,左右,aftj
题,tí,15,页,包围,jghm
颙,yóng,15,页,独体,jmhm
颚,è,15,页,左右,kkfm
颛,zhuān,15,页,左右,mdmm
颜,yán,15,页,左右,utem
额,é,15,页,左右,ptkm
飘,piāo,15,风,左右,sfiq
馓,sǎn,15,饣,左右,qnat
馔,zhuàn,15,饣,左右,qnnw
骣,chǎn,15,马,左右,cnb
骸,hái,15,骨,左右,mey
骺,hóu,15,骨,左右,mer
骼,ɡé,15,骨,左右,met
髫,tiáo,15,髟,上下,devk
髯,rán,15,髟,上下,dem
魇,yǎn,15,鬼,包围,ddr
鲠,ɡěnɡ,15,鱼,左右,qggq
鲡,lí,15,鱼,左右,qggy
鲢,lián,15,鱼,左右,qglp
鲣,jiān,15,鱼,左右,qgjf
鲤,lǐ,15,鱼,左右,qgjf
鲦,tiáo,15,鱼,左右,qgts
鲧,ɡǔn,15,鱼,左右,qgti
鲨,shā,15,鱼,上下,iitg
鲩,huàn,15,鱼,左右,qgp
鲫,jì,15,鱼,左右,qgvb
鹞,yào,15,鸟,左右,ermg
鹢,yù,15,鸟,独体,uwlg
鹣,jiān,15,鸟,左右,uvog
鹤,hè,15,鸟,左右,pwy
麹,qū,15,麦,独体,gtqo
麾,huī,15,麻,包围,yssn
黎,lí,15,黍,上下,tqt
齑,jī,15,齐,上下,ydjj
龉,yǔ,15,齿,左右,hwbk
龊,chuò,15,齿,左右,hwbh
𥔲,è,15,石,独体,dkkn
𥻗,chá,15,米,独体,osjg
𨱏,dā,15,钅,独体,qawk
𩾃,miǎn,15,鱼,独体,qgqq
𫍽,xuān,15,讠,独体,ylge
𫞩,mén,15,王,独体,gagw
𬭩,wēng,15,钅,独体,qwcn
𬴊,lín,15,马,独体,coqh
𬸣,xiān,15,鸟,独体,pfjg
㠓,méng,16,山,独体,mape
㬚,chè,16,日,独体,jyct
䗛,xiū,16,虫,独体,jwhe
䲟,yìn,16,鱼,独体,qgqb
辙,zhé,16,车,左右,lyc
辚,lín,16,车,左右,lo
辨,biàn,16,辛,左右,uyt
辩,biàn,16,辛,左右,uyu
遽,jù,16,辶,包围,hae
避,bì,16,辶,包围,nk
邀,yāo,16,辶,包围,rytp
邂,xiè,16,辶,包围,qevp
鄹,zōu,16,阝,左右,bctb
醍,tí,16,酉,左右,sgjh
醐,hú,16,酉,左右,sgde
醒,xǐnɡ,16,酉,左右,sgj
醚,mí,16,酉,左右,sgo
醛,quán,16,酉,左右,sgag
錾,zàn,16,金,上下,lrq
镖,biāo,16,钅,左右,qsf
镗,tánɡ,16,钅,左右,qipf
镘,màn,16,钅,左右,qjl
镚,bèng,16,钅,左右,qmee
镜,jìnɡ,16,钅,左右,quj
镝,dí,16,钅,左右,qum
镞,zú,16,钅,左右,qytd
镠,liú,16,钅,独体,qnwe
隰,xí,16,阝,左右,bjx
雕,diāo,16,隹,左右,mfky
霍,huò,16,雨,上下,fwyf
霎,shà,16,雨,上下,fuv
霏,fēi,16,雨,上下,fdjd
霓,ní,16,雨,上下,fvq
霖,lín,16,雨,上下,fss
靛,diàn,16,青,左右,gep
鞔,mán,16,革,左右,afqq
鞘,qiào,16,革,左右,afie
颞,niè,16,页,左右,bccm
颟,mān,16,页,左右,agmm
颠,diān,16,页,左右,fhwm
颡,sǎnɡ,16,页,左右,cccm
飙,biāo,16,风,左右,dddq
餐,cān,16,飠,上下,hq
馞,bó,16,香,独体,tjfb
髭,zī,16,髟,上下,deh
髹,xiū,16,髟,上下,dew
髻,jì,16,髟,上下,defk
魈,xiāo,16,鬼,包围,rqce
魉,liǎnɡ,16,鬼,包围,rqcw
鲭,qīnɡ,16,鱼,左右,qgge
鲮,línɡ,16,鱼,左右,qgft
鲰,zōu,16,鱼,左右,qgbc
鲱,fēi,16,鱼,左右,qgdd
鲲,kūn,16,鱼,左右,qgjx
鲳,chānɡ,16,鱼,左右,qgjj
鲴,ɡù,16,鱼,左右,qgld
鲵,ní,16,鱼,左右,qgvq
鲷,diāo,16,鱼,左右,qgm
鲸,jīnɡ,16,鱼,左右,qgy
鲻,zī,16,鱼,左右,qgvl
鳀,tí,16,鱼,左右,qgjh
鳈,quán,16,鱼,独体,qgri
鸻,jī,16,鸟,左右,tfhg
鹦,yīnɡ,16,鸟,左右,mmvg
鹧,zhè,16,鸟,左右,yaog
鹨,liù,16,鸟,左右,nweg
鹾,cuó,16,卤,左右,hlqa
麇,jūn,16,鹿,包围,ynjt
